date,sido,sigungu,area_ha,cause_type,cause_detail
2023-04-16,강원,강원,0.01,입,기타(직접입력)
2023-04-16,경기,경기,0.03,,기타(직접입력)
2023-04-17,경북,경북,2.57,기,기타(직접입력)
2023-04-19,전북,전북,0.03,입,기타(직접입력)
2023-04-20,경북,경북,0.37,기,낙뢰
2023-04-22,경기,경기,0.1,기,기타(직접입력)
2023-04-22,충남,충남,0.33,기,기타(직접입력)
2023-04-22,전남,전남,0.01,입,기타(직접입력)
2023-04-22,경남,경남,0.32,,주택화재비화
2023-04-22,충남,충남,0.01,입,기타(직접입력)
2023-04-23,강원,강원,0.17,입,기타(직접입력)
2023-04-23,경남,경남,0.05,쓰,쓰레기소각
2023-04-23,경북,경북,0.13,입,기타(직접입력)
2023-04-24,충북,충북,0.08,입,기타(직접입력)
2023-04-24,경기,경기,0.01,,주택화재비화
2023-04-24,전북,전북,0.01,입,기타(직접입력)
2023-04-24,경남,경남,0.05,쓰,기타(직접입력)
2023-04-24,남부,경남,0.04,입,기타(직접입력)
2023-04-26,세종,세종,0.27,입,기타(직접입력)
2023-04-27,경기,경기,0.01,입,기타(직접입력)
2023-04-27,전북,전북,1.0,기,기타(직접입력)
2023-04-27,충남,충남,0.07,기,기타(직접입력)
2023-04-28,전북,전북,0.3,쓰,기타(직접입력)
2023-04-28,경기,경기,0.03,담,기타(직접입력)
2023-04-28,중부,충북,1.25,입,기타(직접입력)
2023-05-02,충남,충남,0.22,,농산폐기물소각
2023-05-03,북부,강원,1.78,입,기타(직접입력)
2023-05-03,충남,충남,3.0,입,기타(직접입력)
2023-05-03,강원,강원,1.4,,기타(직접입력)
2023-05-03,경기,경기,0.1,쓰,기타(직접입력)
2023-05-03,강원,강원,0.3,기,기타(직접입력)
2023-05-04,부산,부산,0.01,입,기타(직접입력)
2023-05-04,충북,충북,0.08,입,기타(직접입력)
2023-05-04,강원,강원,1.1,입,기타(직접입력)
2023-05-10,강원,강원,0.16,기,기타(직접입력)
2023-05-10,경기,경기,0.01,기,기타(직접입력)
2023-05-12,부산,부산,0.01,입,기타(직접입력)
2023-05-12,경남,경남,0.01,입,기타(직접입력)
2023-05-16,세종,세종,0.17,기,작업장실화
2023-05-16,경북,경북,0.1,입,기타(직접입력)
2023-05-16,충남,충남,0.03,입,기타(직접입력)
2023-05-17,충남,충남,0.35,입,기타(직접입력)
2023-05-17,강원,강원,0.3,담,기타(직접입력)
2023-05-17,세종,세종,0.02,입,기타(직접입력)
2023-05-17,경기,경기,0.13,담,기타(직접입력)
2023-05-22,경기,경기,0.01,기,기타(직접입력)
2023-05-23,경북,경북,0.06,기,기타(직접입력)
2023-05-23,경기,경기,0.1,쓰,기타(직접입력)
2023-05-23,경기,경기,0.02,입,기타(직접입력)
2023-05-23,북부,강원,0.6,기,기타(직접입력)
2023-05-24,경북,경북,0.02,입,기타(직접입력)
2023-05-25,경기,경기,0.03,담,기타(직접입력)
2023-05-25,전북,전북,0.05,기,기타(직접입력)
2023-05-26,강원,강원,0.09,쓰,기타(직접입력)
2023-05-26,동부,강원,0.6,입,기타(직접입력)
2023-05-27,경기,경기,0.4,입,기타(직접입력)
2023-05-27,강원,강원,0.02,입,기타(직접입력)
2023-06-03,경기,경기,0.01,입,기타(직접입력)
2023-06-12,충남,충남,0.02,담,기타(직접입력)
2023-06-13,충남,충남,0.06,입,기타(직접입력)
2023-06-14,경남,경남,0.03,입,기타(직접입력)
2023-06-15,전북,전북,0.05,입,기타(직접입력)
2023-06-18,강원,강원,0.09,쓰,기타(직접입력)
2023-06-18,경남,경남,0.05,입,기타(직접입력)
2023-06-19,전북,전북,0.05,기,작업장실화
2023-06-19,충북,충북,0.1,기,작업장실화
2023-06-19,강원,강원,0.13,기,기타(직접입력)
2023-06-20,북부,서울,0.02,기,방화
2023-08-20,전남,전남,0.1,기,기타(직접입력)
2023-09-08,강원,강원,0.03,입,기타(직접입력)
2023-09-10,부산,부산,0.01,기,성묘객실화
2023-10-05,인천,인천,0.49,기,기타(직접입력)
2023-10-11,중부,충북,0.11,입,기타(직접입력)
2023-10-18,전북,전북,0.4,입,기타(직접입력)
2023-10-18,전남,전남,0.01,입,기타(직접입력)
2023-10-18,경북,경북,0.06,입,기타(직접입력)
2023-10-18,대구,대구,0.01,기,기타(직접입력)
2023-10-21,인천,인천,0.03,쓰,기타(직접입력)
2023-10-22,강원,강원,0.04,입,기타(직접입력)
2023-10-24,남부,경북,0.22,입,기타(직접입력)
2023-10-24,남부,경북,0.01,입,기타(직접입력)
2023-10-27,충남,충남,0.27,입,기타(직접입력)
2023-10-29,충남,충남,0.01,쓰,기타(직접입력)
2023-10-31,전남,전남,0.01,담,기타(직접입력)
2023-11-02,북부,강원,12.5,기,기타(직접입력)
2023-11-03,강원,강원,0.08,기,기타(직접입력)
2023-11-08,충북,충북,0.02,입,기타(직접입력)
2023-11-09,강원,강원,0.05,,주택화재비화
2023-11-09,북부,강원,0.2,입,기타(직접입력)
2023-11-11,경기,경기,0.5,,주택화재비화
2023-11-12,서부,전남,0.01,,기타(직접입력)
2023-11-12,경기,경기,0.01,,주택화재비화
2023-11-13,경남,경남,0.01,입,기타(직접입력)
2023-11-13,충남,충남,0.08,입,기타(직접입력)
2023-11-13,북부,경기,0.13,기,기타(직접입력)
2023-11-17,경기,경기,0.01,,주택화재비화
2023-11-18,강원,강원,0.03,,주택화재비화
2023-11-20,남부,경북,0.72,기,기타(직접입력)
2023-11-21,강원,강원,0.14,기,기타(직접입력)
2023-11-21,충남,충남,1.85,입,기타(직접입력)
2023-11-23,경북,경북,0.1,,주택화재비화
2023-11-24,부산,부산,0.1,,기타(직접입력)
2023-11-26,울산,울산,0.01,기,기타(직접입력)
2023-11-26,경북,경북,0.09,,기타(직접입력)
2023-11-26,울산,울산,0.01,입,기타(직접입력)
2023-11-27,경북,경북,0.04,,주택화재비화
2023-11-28,경남,경남,0.21,,기타(직접입력)
2023-11-30,경북,경북,0.3,쓰,쓰레기소각
2023-11-30,경북,경북,1.5,,기타(직접입력)
2023-12-01,강원,강원,0.02,기,기타(직접입력)
2023-12-02,강원,강원,0.02,기,기타(직접입력)
2023-12-03,경기,경기,0.2,,기타(직접입력)
2023-12-03,경북,경북,0.2,기,방화
2023-12-03,세종,세종,0.05,기,기타(직접입력)
2023-12-03,전북,전북,0.01,쓰,기타(직접입력)
2023-12-04,경기,경기,0.2,입,기타(직접입력)
2023-12-04,강원,강원,0.26,입,기타(직접입력)
2023-12-04,경기,경기,0.02,기,기타(직접입력)
2023-12-07,남부,경북,0.02,기,낙뢰
2023-12-07,충남,충남,0.03,기,기타(직접입력)
2023-12-07,경남,경남,0.01,입,기타(직접입력)
2023-12-07,충북,충북,0.03,기,낙뢰
2023-12-08,전남,전남,0.01,입,기타(직접입력)
2023-12-09,충남,충남,0.01,기,기타(직접입력)
2023-12-09,경북,경북,0.07,기,기타(직접입력)
2023-12-09,경기,경기,0.01,기,기타(직접입력)
2023-12-26,울산,울산,0.3,기,기타(직접입력)
2023-12-27,경북,경북,0.02,쓰,쓰레기소각
2023-12-27,경남,경남,0.2,,농산폐기물소각
2023-12-29,전남,전남,0.2,기,기타(직접입력)
2023-12-29,강원,강원,0.05,쓰,기타(직접입력)
2024-01-04,대구,대구,0.01,입,기타(직접입력)
2024-01-06,전남,전남,0.02,기,기타(직접입력)
2024-01-07,경남,경남,0.08,담,담뱃불실화
2024-01-08,전남,전남,0.1,,논밭두렁소각
2024-01-08,부산,부산,0.12,기,기타(직접입력)
2024-01-12,경북,경북,0.1,,주택화재비화
2024-01-15,전남,전남,0.3,담,기타(직접입력)
2024-01-17,부산,부산,0.01,기,방화
2024-01-17,부산,부산,0.05,기,방화
2024-01-24,전남,전남,0.05,,주택화재비화
2024-01-24,경기,경기,0.02,기,작업장실화
2024-01-25,중부,대전,0.01,기,기타(직접입력)
2024-01-30,부산,부산,0.18,기,방화
2024-01-30,경기,경기,0.5,기,기타(직접입력)
2024-01-30,경북,경북,0.08,쓰,기타(직접입력)
2024-01-31,경북,경북,0.05,기,기타(직접입력)
2024-01-31,대구,대구,0.03,입,기타(직접입력)
2024-02-01,충남,충남,0.01,기,기타(직접입력)
2024-02-03,경기,경기,0.01,기,기타(직접입력)
2024-02-04,경기,경기,0.07,기,기타(직접입력)
2024-02-09,경기,경기,0.06,기,기타(직접입력)
2024-02-12,경기,경기,0.2,쓰,기타(직접입력)
2024-02-12,전남,전남,0.2,,기타(직접입력)
2024-02-12,경남,경남,1.48,기,기타(직접입력)
2024-02-13,충북,충북,0.03,쓰,기타(직접입력)
2024-02-13,경기,경기,0.13,,기타(직접입력)
2024-02-14,경기,경기,3.0,기,기타(직접입력)
2024-02-17,경북,경북,0.3,입,기타(직접입력)
2024-03-01,대구,대구,0.01,,기타(직접입력)
2024-03-01,인천,인천,0.16,담,기타(직접입력)
2024-03-03,충북,충북,0.16,쓰,기타(직접입력)
2024-03-04,중부,충남,1.1,기,기타(직접입력)
2024-03-06,경기,경기,0.07,담,담뱃불실화
2024-03-08,경기,경기,0.01,담,담뱃불실화
2024-03-09,경기,경기,0.1,,기타(직접입력)
2024-03-09,충남,충남,0.21,쓰,쓰레기소각
2024-03-09,충북,충북,0.22,쓰,기타(직접입력)
2024-03-09,경남,경남,0.01,기,기타(직접입력)
2024-03-09,경기,경기,0.5,담,담뱃불실화
2024-03-10,경기,경기,0.01,기,기타(직접입력)
2024-03-10,충남,충남,0.29,,논밭두렁소각
2024-03-10,충북,충북,0.48,,논밭두렁소각
2024-03-10,경기,경기,0.03,쓰,기타(직접입력)
2024-03-11,충북,충북,0.14,쓰,기타(직접입력)
2024-03-13,경남,경남,0.25,,농산폐기물소각
2024-03-13,경남,경남,0.08,기,기타(직접입력)
2024-03-13,경기,경기,0.2,기,기타(직접입력)
2024-03-14,세종,세종,0.06,기,기타(직접입력)
2024-03-14,충남,충남,0.03,,농산폐기물소각
2024-03-14,충남,충남,0.04,,농산폐기물소각
2024-03-15,경북,경북,3.5,기,기타(직접입력)
2024-03-15,경기,경기,0.05,담,담뱃불실화
2024-03-15,강원,강원,0.07,쓰,쓰레기소각
2024-03-15,전북,전북,0.19,기,기타(직접입력)
2024-03-16,경남,경남,0.15,기,기타(직접입력)
2024-03-16,전북,전북,4.0,기,작업장실화
2024-03-16,경기,경기,0.07,쓰,기타(직접입력)
2024-03-16,경기,경기,0.16,쓰,기타(직접입력)
2024-03-17,대구,대구,0.06,기,기타(직접입력)
2024-03-17,경기,경기,0.5,,기타(직접입력)
2024-03-17,전남,전남,2.09,쓰,기타(직접입력)
2024-03-17,경기,경기,0.1,,기타(직접입력)
2024-03-17,전북,전북,0.08,입,기타(직접입력)
2024-03-18,전북,전북,0.04,입,기타(직접입력)
2024-03-18,전북,전북,0.54,쓰,기타(직접입력)
2024-03-18,경남,경남,0.97,,농산폐기물소각
2024-03-18,경기,경기,0.39,쓰,기타(직접입력)
2024-03-18,북부,경기,2.77,기,기타(직접입력)
2024-03-18,인천,인천,0.08,,기타(직접입력)
2024-03-19,전남,전남,0.2,담,담뱃불실화
2024-03-19,경기,경기,0.05,담,담뱃불실화
2024-03-19,경기,경기,0.05,기,기타(직접입력)
2024-03-19,전북,전북,0.05,입,기타(직접입력)
2024-03-20,대전,대전,0.82,기,기타(직접입력)
2024-03-20,전남,전남,2.0,담,담뱃불실화
2024-03-20,전북,전북,0.73,,주택화재비화
2024-03-20,전북,전북,0.53,담,기타(직접입력)
2024-03-20,광주,광주,1.15,담,담뱃불실화
2024-03-20,대구,대구,0.09,기,기타(직접입력)
2024-03-20,경기,경기,0.43,쓰,기타(직접입력)
2024-03-20,충남,충남,0.16,쓰,쓰레기소각
2024-03-20,경남,경남,0.98,기,기타(직접입력)
2024-03-20,전북,전북,0.82,기,작업장실화
2024-03-21,경기,경기,0.34,,기타(직접입력)
2024-03-21,경남,경남,0.02,입,기타(직접입력)
2024-03-21,충남,충남,0.08,,농산폐기물소각
2024-03-22,충남,충남,1.0,쓰,기타(직접입력)
2024-03-22,중부,충북,0.49,기,기타(직접입력)
2024-03-22,전북,전북,1.0,기,기타(직접입력)
2024-03-22,충남,충남,0.49,기,기타(직접입력)
2024-03-22,충남,충남,0.15,입,기타(직접입력)
2024-03-22,경남,경남,3.31,,주택화재비화
2024-03-23,경기,경기,0.05,기,기타(직접입력)
2024-03-23,충남,충남,0.08,기,기타(직접입력)
2024-03-23,충남,충남,0.24,담,담뱃불실화
2024-03-24,경기,경기,4.53,담,담뱃불실화
2024-03-24,충남,충남,1.03,기,기타(직접입력)
2024-03-24,경기,경기,0.3,,농산폐기물소각
2024-03-24,경기,경기,0.34,,농산폐기물소각
2024-03-25,충북,충북,0.29,담,기타(직접입력)
2024-03-28,강원,강원,0.09,기,기타(직접입력)
2024-03-29,경북,경북,0.27,기,기타(직접입력)
2024-04-01,경기,경기,0.05,담,기타(직접입력)
2024-04-01,강원,강원,0.1,담,기타(직접입력)
2024-04-01,경기,경기,0.6,담,기타(직접입력)
2024-04-01,북부,경기,1.2,기,기타(직접입력)
2024-04-01,경북,경북,1.42,기,기타(직접입력)
2024-04-02,강원,강원,2.4,기,기타(직접입력)
2024-04-02,경기,경기,2.0,입,기타(직접입력)
2024-04-02,충북,충북,0.6,,농산폐기물소각
2024-04-02,경기,경기,0.06,쓰,기타(직접입력)
2024-04-02,경기,경기,1.26,기,작업장실화
2024-04-04,경기,경기,0.01,기,작업장실화
2024-04-04,경기,경기,0.28,쓰,기타(직접입력)
2024-04-07,경기,경기,0.08,기,기타(직접입력)
2024-04-07,인천,인천,0.08,입,기타(직접입력)
2024-04-07,강원,강원,0.09,기,기타(직접입력)
2024-04-07,대구,대구,0.04,,논밭두렁소각
2024-04-07,경북,경북,0.09,기,기타(직접입력)
2024-04-07,강원,강원,0.19,입,기타(직접입력)
2024-04-07,경기,경기,0.05,기,기타(직접입력)
2024-04-07,강원,강원,0.2,입,기타(직접입력)
2024-04-07,충북,충북,0.08,기,작업장실화
2024-04-07,경기,경기,0.12,쓰,기타(직접입력)
2024-04-07,강원,강원,0.06,담,기타(직접입력)
2024-04-07,경기,경기,0.2,담,기타(직접입력)
2024-04-07,강원,강원,0.1,기,기타(직접입력)
2024-04-07,강원,강원,0.36,기,기타(직접입력)
2024-04-08,경기,경기,0.53,담,담뱃불실화
2024-04-08,경기,경기,0.01,기,기타(직접입력)
2024-04-08,경남,경남,0.14,입,기타(직접입력)
2024-04-08,경기,경기,0.01,기,기타(직접입력)
2024-04-09,경기,경기,0.01,입,기타(직접입력)
2024-04-09,경기,경기,0.09,기,작업장실화
2024-04-12,전북,전북,0.18,기,기타(직접입력)
2024-04-12,경북,경북,0.12,담,담뱃불실화
2024-04-12,강원,강원,0.12,기,성묘객실화
2024-04-12,북부,강원,2.4,기,기타(직접입력)
2024-04-12,중부,충북,0.06,입,기타(직접입력)
2024-04-12,동부,강원,0.2,기,작업장실화
2024-04-13,충남,충남,0.03,입,기타(직접입력)
2024-04-13,경기,경기,4.13,기,기타(직접입력)
2024-04-13,강원,강원,0.71,담,담뱃불실화
2024-04-13,전북,전북,0.38,입,기타(직접입력)
2024-04-13,경북,경북,0.31,입,기타(직접입력)
2024-04-13,경북,경북,0.36,입,기타(직접입력)
2024-04-13,충남,충남,0.08,담,기타(직접입력)
2024-04-13,경기,경기,0.33,기,기타(직접입력)
2024-04-13,부산,부산,0.01,기,방화
2024-04-13,충남,충남,0.06,입,기타(직접입력)
2024-04-14,북부,경기,0.3,입,기타(직접입력)
2024-04-14,전남,전남,0.54,입,기타(직접입력)
2024-04-14,경기,경기,0.1,입,기타(직접입력)
2024-04-14,강원,강원,0.94,입,기타(직접입력)
2024-04-14,충남,충남,0.08,입,기타(직접입력)
2024-04-14,경기,경기,0.06,입,기타(직접입력)
2024-04-14,충남,충남,0.03,입,기타(직접입력)
2024-04-18,경기,경기,0.25,담,기타(직접입력)
2024-04-19,경기,경기,0.01,기,기타(직접입력)
2024-04-19,경기,경기,0.1,,농산폐기물소각
2024-04-19,강원,강원,1.56,기,작업장실화
2024-04-22,충북,충북,0.01,기,기타(직접입력)
2024-04-23,경기,경기,0.01,담,기타(직접입력)
2024-04-26,경북,경북,0.26,,농산폐기물소각
2024-04-27,강원,강원,0.3,입,기타(직접입력)
2024-04-27,충남,충남,0.03,,기타(직접입력)
2024-04-27,부산,부산,0.36,입,기타(직접입력)
2024-04-28,충남,충남,0.22,담,기타(직접입력)
2024-04-28,충남,충남,0.03,입,기타(직접입력)
2024-05-02,경북,경북,0.27,기,기타(직접입력)
2024-05-02,충남,충남,0.07,입,기타(직접입력)
2024-05-03,경북,경북,0.02,입,기타(직접입력)
2024-05-04,강원,강원,1.46,입,기타(직접입력)
2024-05-04,서울,서울,0.28,기,기타(직접입력)
2024-05-04,인천,인천,0.06,,기타(직접입력)
2024-05-18,대구,대구,0.01,입,기타(직접입력)
2024-05-19,경기,경기,0.13,입,기타(직접입력)
2024-05-19,울산,울산,0.03,기,기타(직접입력)
2024-05-20,전남,전남,0.03,기,기타(직접입력)
2024-05-23,경북,경북,0.05,기,작업장실화
2024-05-24,전남,전남,0.5,,기타(직접입력)
2024-05-24,강원,강원,0.08,입,기타(직접입력)
2024-05-25,경기,경기,0.01,기,기타(직접입력)
2024-05-28,경북,경북,0.3,기,기타(직접입력)
2024-05-30,경기,경기,0.25,기,방화
2024-05-31,경북,경북,0.01,기,기타(직접입력)
2024-06-01,경기,경기,0.99,,주택화재비화
2024-06-02,경기,경기,0.05,기,기타(직접입력)
2024-06-03,부산,부산,0.05,입,기타(직접입력)
2024-06-05,경기,경기,0.16,,기타(직접입력)
2024-06-06,북부,서울,0.01,입,기타(직접입력)
2024-06-07,경기,경기,0.02,기,기타(직접입력)
2024-06-07,경기,경기,0.01,기,기타(직접입력)
2024-06-09,인천,인천,0.01,기,기타(직접입력)
2024-06-10,인천,인천,0.46,기,기타(직접입력)
2024-06-10,인천,인천,0.13,기,기타(직접입력)
2024-06-13,충남,충남,0.06,기,기타(직접입력)
2024-06-13,남부,경북,0.45,기,기타(직접입력)
2024-06-14,동부,강원,3.85,기,작업장실화
2024-06-14,충남,충남,0.03,,주택화재비화
2024-06-15,충남,충남,0.2,기,기타(직접입력)
2024-06-17,충남,충남,0.03,기,기타(직접입력)
2024-06-17,경북,경북,0.01,기,낙뢰
2024-06-18,충남,충남,0.01,기,기타(직접입력)
2024-06-18,강원,강원,0.17,기,기타(직접입력)
2024-06-18,경기,경기,0.06,기,기타(직접입력)
2024-06-18,광주,광주,3.76,쓰,기타(직접입력)
2024-06-19,동부,강원,0.8,기,기타(직접입력)
2024-06-20,충남,충남,0.09,기,기타(직접입력)
2024-06-20,강원,강원,0.04,기,기타(직접입력)
2024-06-21,충남,충남,0.5,기,기타(직접입력)
2024-06-21,전북,전북,0.33,입,기타(직접입력)
2024-06-27,경기,경기,0.05,기,기타(직접입력)
2024-06-28,충남,충남,0.2,담,기타(직접입력)
2024-08-12,경기,경기,0.01,기,기타(직접입력)
2024-08-13,강원,강원,0.01,쓰,기타(직접입력)
2024-08-14,전남,전남,0.14,기,기타(직접입력)
2024-08-15,경기,경기,0.01,기,기타(직접입력)
2024-08-18,울산,울산,0.2,입,기타(직접입력)
2024-08-25,경북,경북,0.05,기,기타(직접입력)
2024-08-31,경남,경남,0.2,기,기타(직접입력)
2024-09-05,충남,충남,0.08,기,작업장실화
2024-09-05,경북,경북,0.05,,기타(직접입력)
2024-09-10,경북,경북,1.66,기,작업장실화
2024-09-10,충남,충남,0.03,기,기타(직접입력)
2024-09-10,경남,경남,0.47,기,기타(직접입력)
2024-09-29,전북,전북,0.31,기,작업장실화
2024-10-13,경기,경기,0.01,기,기타(직접입력)
2024-10-13,경남,경남,0.1,담,담뱃불실화
2024-11-04,경기,경기,0.06,기,기타(직접입력)
2024-11-07,강원,강원,0.2,기,기타(직접입력)
2024-11-07,경기,경기,0.02,기,기타(직접입력)
2024-11-07,충남,충남,0.25,,농산폐기물소각
2024-11-10,경기,경기,0.08,기,기타(직접입력)
2024-11-11,경기,경기,0.05,기,기타(직접입력)
2024-11-12,북부,경기,0.1,입,기타(직접입력)
2024-11-12,충남,충남,0.09,담,담뱃불실화
2024-11-15,경기,경기,0.6,기,기타(직접입력)
2024-11-16,경기,경기,0.6,,기타(직접입력)
2024-11-18,충북,충북,0.03,담,기타(직접입력)
2024-11-18,경남,경남,0.3,입,기타(직접입력)
2024-11-19,경기,경기,0.03,기,기타(직접입력)
2024-11-22,경북,경북,1.11,기,기타(직접입력)
2024-11-22,충남,충남,0.23,담,기타(직접입력)
2024-11-24,경기,경기,0.02,기,기타(직접입력)
2024-11-24,인천,인천,0.02,쓰,기타(직접입력)
2024-11-24,경기,경기,0.01,기,기타(직접입력)
2024-12-04,인천,인천,0.1,입,기타(직접입력)
2024-12-06,경북,경북,0.27,쓰,기타(직접입력)
2024-12-07,경북,경북,0.06,기,기타(직접입력)
2024-12-09,전남,전남,0.7,기,기타(직접입력)
2024-12-10,경북,경북,0.1,기,기타(직접입력)
2024-12-10,경북,경북,0.16,쓰,기타(직접입력)
2024-12-10,경북,경북,0.54,기,기타(직접입력)
2024-12-11,충북,충북,0.16,기,기타(직접입력)
2024-12-12,경기,경기,0.19,기,기타(직접입력)
2024-12-12,울산,울산,2.2,입,기타(직접입력)
2024-12-12,전남,전남,0.23,기,작업장실화
2024-12-14,경북,경북,0.22,,농산폐기물소각
2024-12-14,강원,강원,2.0,기,기타(직접입력)
2024-12-15,경북,경북,1.0,입,기타(직접입력)
2024-12-17,경기,경기,0.02,기,기타(직접입력)
2024-12-18,경기,경기,0.13,기,기타(직접입력)
2024-12-18,강원,강원,0.23,기,기타(직접입력)
2024-12-19,경남,경남,1.34,입,기타(직접입력)
2024-12-19,충북,충북,0.05,기,기타(직접입력)
2024-12-19,경기,경기,0.16,기,기타(직접입력)
2024-12-20,경기,경기,0.2,쓰,기타(직접입력)
2024-12-23,강원,강원,0.16,,기타(직접입력)
2024-12-24,경북,경북,0.46,,주택화재비화
2024-12-26,대구,대구,0.46,쓰,쓰레기소각
2024-12-26,전남,전남,0.05,담,담뱃불실화
